file_pair_id,file1_path,file2_path,file1_name,file2_name,Dolphin_length,MonkeyOCR_length,length_difference,similarity_ratio,character_error_rate,word_error_rate,edit_distance,status
368,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0443.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0443.md,digibok_2007031501007_0443.md,digibok_2007031501007_0443.md,2974,3039,65,0.2717445534674871,1.3755884330867518,1.0802752293577982,4091,success
369,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0444.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0444.md,digibok_2007031501007_0444.md,digibok_2007031501007_0444.md,2402,2585,183,0.9011429717264888,0.1540383014154871,0.13793103448275862,370,success
370,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0445.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0445.md,digibok_2007031501007_0445.md,digibok_2007031501007_0445.md,1567,2255,688,0.7765567765567766,0.5149968091895342,0.4713656387665198,807,success
371,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0446.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0446.md,digibok_2007031501007_0446.md,digibok_2007031501007_0446.md,2609,2725,116,0.9208848893888264,0.14181678804139516,0.140625,370,success
372,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0447.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0447.md,digibok_2007031501007_0447.md,digibok_2007031501007_0447.md,2669,2942,273,0.834075922295491,0.3214687148744848,0.14615384615384616,858,success
373,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0448.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0448.md,digibok_2007031501007_0448.md,digibok_2007031501007_0448.md,2229,2490,261,0.8726425090061454,0.21758636159712877,0.2535211267605634,485,success
374,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0449.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0449.md,digibok_2007031501007_0449.md,digibok_2007031501007_0449.md,2667,2834,167,0.8976549718233049,0.17097862767154107,0.18814432989690721,456,success
375,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0450.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0450.md,digibok_2007031501007_0450.md,digibok_2007031501007_0450.md,2188,2571,383,0.47488968270645093,1.102833638025594,0.3681159420289855,2413,success
376,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0451.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0451.md,digibok_2007031501007_0451.md,digibok_2007031501007_0451.md,2356,2791,435,0.5611035554692053,0.9261460101867572,0.4648648648648649,2182,success
377,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0452.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0452.md,digibok_2007031501007_0452.md,digibok_2007031501007_0452.md,2350,2535,185,0.08393039918116683,1.8914893617021276,0.3761194029850746,4445,success
378,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0453.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0453.md,digibok_2007031501007_0453.md,digibok_2007031501007_0453.md,2710,2841,131,0.40749414519906324,1.2007380073800737,0.21445783132530122,3254,success
379,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0454.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0454.md,digibok_2007031501007_0454.md,digibok_2007031501007_0454.md,2457,2649,192,0.9310614962788876,0.12006512006512006,0.12429378531073447,295,success
380,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0455.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0455.md,digibok_2007031501007_0455.md,digibok_2007031501007_0455.md,2813,2935,122,0.8747390396659708,0.21222893707785281,0.19437939110070257,597,success
381,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0456.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0456.md,digibok_2007031501007_0456.md,digibok_2007031501007_0456.md,2532,2896,364,0.8113485630066323,0.31437598736176936,0.3492063492063492,796,success
382,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0457.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0457.md,digibok_2007031501007_0457.md,digibok_2007031501007_0457.md,2336,2662,326,0.8787515006002401,0.21232876712328766,0.1989100817438692,496,success
383,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0458.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0458.md,digibok_2007031501007_0458.md,digibok_2007031501007_0458.md,2960,3084,124,0.9444076770350761,0.08682432432432433,0.12679425837320574,257,success
384,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0459.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0459.md,digibok_2007031501007_0459.md,digibok_2007031501007_0459.md,2717,2843,126,0.7093525179856115,0.5793154214206846,0.5644329896907216,1574,success
385,D:\data\HCNC\norway\biographies\storage\Dolphin\markdown\digibok_2007031501007_0461.md,D:\data\HCNC\norway\biographies\storage\MonkeyOCR\digibok_2007031501007\digibok_2007031501007_0461.md,digibok_2007031501007_0461.md,digibok_2007031501007_0461.md,2270,2452,182,0.9089368911478187,0.1590308370044053,0.18037974683544303,361,success
